comment,likes_count
regardless of what you think of biden you have to admit he crushes the state of the union adresses its like an entirely different person,7
brandoyou are one of the fewreasons that i regret leaving tennesseebecause i would have been able to perhaps meet you and shake your hand,7
jan 6 lol looked like people casually walking at the mall,7
yeah were getting 4 more years that much is for sure i aint complaining,7
love this brilliant kind wise president 4 more years,7
this is a campaign speech not a state of union address i love mike johnson he is behind him the whole time shaking his head no to every lie that comes out of bidens mouth,7
biden is truly presidential what you badly need in the us,7
so i looked up the deficit stuff and its funny to me that hes claiming he lowered the deficit but spending is up from last year and still much higher then pre pandemic levels,7
politicians will always be politicians just hope the great speech translates to greats actions,7
what they call you sleepy joe he sure looks wide awake to me great speech mr president trump woke up the sleeping giant,7
no doubt our beloved president biden must win along the rest of democratic candidates this coming election we the must decide our future vote blue up and down the ballot save our country save ourselves,7
fix the border now,7
why is johnson not standing up must have his short trousers on,7
great job president biden amazing speech,7
mr joe cool killed it throwing those punches like a true fighting irish go joe goo i am my whole family and all the people i know are voting for biden 2024,7
its crazy to me that every comment is praising bidenare the critics being silenced,7
10128 child poverty is inexcusable social scientists confirmed this unprecedented reduction which gop reversed gop doubled childhood poverty think about that,7
what is the state of our union ukraine,7
heck yeah president joe biden is the guy,7
joe looked great sounded great,7
you are the american dream thank you mr president,7
this isnt the state of the unionthis is a campaign speech,7
i love my president,7
mr president speaks more power voice and now i see usa alway strong and no need ma from trumpet and you will winner for sure again of the year 2024,7
joe biden is a man of honor trustworthiness and decency to me he represents an america of the future and progress an america you can trust what a difference from the hate speaker dt god bless you joe biden and america best regards from deutschland,7
joes got my vote again thank you mr president,7
well done,7
vote blue the whole ticket keep this country running strong on democratic values thank you president biden,7
just tuned in will boebert and greene reassure us of what text book living ooze they are with outbursts,7
killed it,7
great job,7
,7
i love you sr vote real be normal vote biden much blessing joe biden a president and a gentleman,7
johnson looked sick the whole time,7
listening to a great state of the union speech tonight i couldnt help but notice mike johnsons ever changing facial expressions it didnt take long for them to remind me of alfred e newman,7
all those lies spatted out from joe trump 2024,7
extra sugar in the ice cream today,6
we need medicare coverage for naturopathic doctors we will save the usa a lot of money because we treat people at the root cause and we are specialist at preventative medicine,6
mtg thinks shes at nascar with a beer helmet not in a hallowed chamber of our government,6
the woman in red cap is so annoying,6
the affordable care act just keeps getting better but i think if biden admin can take a really good look and think about current situation of education during his second term give education the boost that it needs including raising the bar of the schools curriculum widen the spectrum of knowledge to reflect the millennia that we entered entered two decades ago there are disciplines arts and sciences that have cropped up and then improvements in the infrastructure of schools its a gargantuan task but a roadmap with expectations succeeding administrations can continue and pursue will surely rival the aca social security system needs a roadmap too altogether taken biden was great because he did great for his term no one with the right mind can deny bidens achievements greene was more like an annoying fly that was ignored delivery was great because he was mostly respected he deserved it there were moments where he had to repeat the two words that got switched but essentially easily forgotten by those who noticed as i in a general sense it was a powerful speech no country did better than any of bidens achievements the government needs to award more scholarships that are merit based on arts and sciences not just sportsoriented scholarships since theres a wide gap between the haves and havenots when it comes to tuition the rich who could very well afford tuition for even 3 or 4 others should subsidize a scholar 1 to 1 the rich have too much from decades of enjoying favorable regulation from the government they should subsidize other scholars,6
if this wasnt so frickin sad i would be laughing,6
great speech vote blue,6
biden starts speaking at 2702,6
maga mike johnson looks uncomfortable pursing his lips when potus cites jan6,6
we deserve better,6
entire building full of snakes,6
great messagw,6
so many treasonous people in one room,6
he had it right the 1st time when using antitrust laws,6
who wrote this speech,6
for the nonso popular crybabies out there president biden spoke eloquently and without sharpie print paper our president was direct and sharp as any president should be with the exception the illiterate donald trump,6
this guy would give a woodpecker a headache,6
what a speech ive got a problem with being proud of a country germans learn to be proud of not being proud due to our history but i would be proud to call president biden the head of my country he makes me proud of being on the right side of history amazing,6
i love when they started chanting no more years,6
free assange,6
he talks out the side of his neck he talks about americans but really hasnt helped not one single american but the 5 million illegals get all the help impeach this dude,6
palpatine took a few lines of hunters coke tonight,6
i think most of these commensts are bots bc if you reply to them they dont debate at all,6
i love how speaker of house wouldnt stand unless he saw trump and mcconnell doing the tango,6
was that arnold s ex wife maria with jill biden,6
looks like brandon added fangs to his laser eyes,6
helluva speech now what about a cease fire joe do something about the slaughter,6
never saw a bigger gathering of criminals democratsin my life,6
well done mr president on message all the way,6
,6
joe has a life time of experience and compassion he is my president and im eager to vote for him again 4 more years,6
biden has given me renewed faith and hope for this country four more years,6
thats how a president speaks for the country its people and the american way watch a trump speech i dont get it,6
wow yeah thats how a real president gives a presidential address vote for our president joe biden and be sure the american dream continues onward into our glorious future,6
305 george santos head popped up like an opposing team shooting free throws at duke,6
awesome state of the union address mr president god bless you and god bless america,6
4 more years 4 more years 4 more years i love you biden,6
that was the best address to congress i have ever heard president biden is cognitively on point and keenly intelligent bidenharris 2024,6
i think biden gave a good speach and i agree with most of what he said,6
great job joe you have our vote in november,6
we stopped you 50 times before and we will stop you again trump has turned the republicans into comic book villains,6
anyone else think the gop uniform of navy suit and red tie is weird,6
i will be proud and confident to cast another vote for mr president joe biden what a positive specific wellarticulated vision for the us moving forward i can only hope that at his age i have half of his physical and mental stamina,6
1934 she really has a trump 2020 hat the year trump lost,6
1537 waiting for beetlejuice to show up,6
it looks like the guy in the back is shaking his head no i have to say the president is getting slow but his knowledge is at his best,6
why you guys giving her time to talk and lie that much,6
bravo mr president,6
that wasnt a state of the union it was campaign rhetoric gaslighting,5
if you want to do something about the cost of medicinehealthcare eliminate the ability to patentmake proprietary anything related to healthcare make it so any and all research be public at all stages on all levels and allow others to take that research and use it for their own research the goal should be the good it does and not the paycheck it yields,5
one of the most brilliant speech for a long while great speech great job,5
one of his best state of the union addresses the things that went wrong were what was expected to go wrong which was republicans trying to trip up the president people really underestimate how strong the president is even in his old age with how much lies and how much turmoil has been throughout his life that makes you a very very strong person regardless of age there are some things that have happened that ive been critical of the president on or to where i thought more could be done tho i do think hed agree on thatmore has to be done weve done a lot and made it through a lot as a country i wouldnt care if i was in a minority that actually likes the president or if i am hes what a president is supposed to be especially in this day and age i was moved in this speech in ways i didnt expect so much has happened to our country but were a beautiful nation with amazing people no matter what has happened or the challenges to come fascinating evolution of presidency as well as political life and a human one an american one,5
i know i know you know how to read lol im dead,5
president biden please know that marjorie taylor green does not know how to read as a fact 85 of americans are functionally literate they can only read write their names,5
wonderful state of the union address president biden the gop members looked like bozos all they want is chaos and autocracy,5
the supreme court is a disgrace politically biased and corrupt shame on the female justices for betraying women shame on all of them for betraying the constitution,5
i think this said it all it is amazing how the media and trump has coloured his term trumps neverending story where sets himself up as something age or not this old gent is a politician what an accomplishment his team has done,5
republicans are horrible people,5
unbelievable america still has lead pipes they where all removed in the uk during the 60s and early 70s,5
wouldnt it be amazing to actually be able to buy a home now its only a distant dream to me at 57 i will probably be in affordable low income housing,5
wow great speech joe cant wait to vote you back in this november,5
fjb,5
m amazed that the comments arent turned off,5
calling for a ceasefire in gaza numerous times while advocating to send billions of dollars to israel to buy more american weapons to use on gaza,5
wonderful speech,5
i see a future where defending democracy you dont diminish it i see a future where we restore the right to choose and protect our freedoms not take them away i see a future for the middle class finally has a fair shot and the wealthy have to pay their fair share in taxes i see a future where we saved the planet from climate crisis and our country from gun violence above all i see a future for all americans i see a country for all americans and i will always be president for all americans because i believe in america i believe in you the american people president joe biden 32004,5
vote blue 4 more years joe,5
the fact that the republicans werent clapping decency shows theyre following or being forced to follow a different or secret narrative they need to be investigated,5
the choice between 46a and iq45,5
idk youd think a massive news network has the capacity to cut out 30 minutes of crowd noise,5
every 4 years its all about taxes and tax the rich yet nothing is ever done wake up people,5
great job joe 4 more years,5
a kingdom divided cannot stand,5
lets go brandon,5
pure evil,5
read it if yall know how whats in the immigration and foreign aid bill the vast majority of the 1182 billion bill would be spent on overseas aid rather than immigration that would include 606 billion to assist ukraine in its ongoing war against russias invasion 141 billion in funds for israel in its war against hamas after hamas terror attack 10 billion in humanitarian assistance to civilians both in ukraine and in the palestinian territories of gaza and the west bank as well as 483 billion for some countries in the indopacific the senate proposal also includes 2023 billion for the southern border to increase immigration restrictions and enforcement and implement new migrant policies the legislation crucially links the foreign money to immigration policy in a bid to ensure enough republican support for it to pass through the divided congress photo migrants wait in line adjacent to the border fence under the watch of the texas national guard to enter into el paso texas may 10 2023 migrants wait in line adjacent to the bshow more andres leightonap file the funds to assist ukraine include 1985 billion to replenish military weapons 138 billion for ukraine to purchase weapons and munitions from the us and 148 billion to support ukrainian military training the bill also includes 8 million for the department of defenses watchdog to continue to exercise oversight over us assistance to ukraine funding for israel includes 4 billion for israeli missile defense capabilities and 12 billion for the procurement of the iron beam missile defense system the package also provides 244 billion to support us operations and to replace combat expenditures for weapons in the red sea in the indopacific the deal includes a 19 billion investment in the us industrial base to replenish weapons provided to taiwan the selfgoverning island that china regards as a breakaway province the senate bill further includes 5422 million for us forces and 133 million to enhance the us industrial base capacity for cruise missile components wow look what our military gets america last something is not right,5
feels like the scene from revenge of the sith so this is how democracy dies with thunderous applause,5
what a charade,5
this wasnt a speech about how our country is doing like its supposed to be it was a xmas list sooooooo,5
the most misleading presentation of economic platform to ever be told,5
so every child can drink clean water without risk of brain damage republicans quiet clapping thanks gop,5
oh look its therapist in the judge costume,5
you did good joe i think you won over a few independents and even a few fence straddling republicans,5
he was like an angry mental patient the entire time,5
jeez that guy can spin some bullcrap with a straight face they should have had a lie counter in the corner it would have moved like a stopwatch,5
we the people trust joey 2024,5
cant wait for the debates to happen cause a lot of lies were spewed and no one was there to call it out,5
he is unfit to stand trial for some reason but ok to run the country which is it people,5
not a corrupt not a crook not a liar and not a criminalgood old american god bless the usa,5
were watching you u have done us so wrong we cant afford to live and immigrates everywhere to take our jobs,5
joe forgot that james baker said not once not twice but three times not one inch eastwards,5
lord i pray trump gets in office for this beautiful country this tyrant is absolutely sickening,5
i hate to say it because im not a biden fan but this was a decent speech,5
america strong america smash,5
oh that was an effective speech i think it turned most people,5
johnson kirk to enterprise beam me up now,5
he did pretty good the elderly statesman in a classic democrat style,5
hail to the chief not a king,5
poor little mikey johnson looks like hes experiencing bells palsy,5
its begrudgingly astounding how low we have set the bar in this country for individuals that represent the heart of america god forgive us,5
big up my man joseph from uganda here and a staunch supporter of the democrats america is so proud to have you as presidenti pray theyre gonna give you another term in officegod bless america,5
good speech on the whole i really liked the fiery combative tonethere hasnt been enough of that on the democratic side of the aisle it was quite a bit longer than it really should have been though,5
well this is not a cognitively impaired man and his age is not a problem he proved everyone wrong today he is as sharp as ever,5
we prayed he delivered,5
creep show maximum levels,5
i sure would like to know what drug allowed him to stick to the written speach i need some of it,5
go biden go tell all your success acts to all the world,5
thank you president biden for caring for this country,5
fjb,5
fjb,5
his first line is about his slush fund ukraine crazy times,5
worst president in us history and has no clue he is the problem along with all democrats and your are his pr machine,5
looking at speaker mike johnson smirking makes me sick were all watching that face and thinking traitor,5
mr president bidens mind is so stableplease let america stay that waystrong brave stable determined the world need you that way,5
no sign of senility there well done mr president,5
i watched it all from australia he was on fire fabulous speech,5
how about standing with palestine,5
mikey is sitting in a chair way too big for his small brain and heart not showing any gop pride tonight,5
did the president just gaslight everyone,5
outpouring of love for our president,5
johnson looks like he is about to have a heart attack,5
my first time watching the entire sotu wow,5
finally positivity,5
fantastic speech thank you president biden please vote blue up and down the ballot,5
great job president biden,5
america first my azz this was nothing but a joke so many lies i cant even count,5
oh magot marg in full dress,5
would you vote for biden the experienced work horse or golfer trump,5
a very powerful eloquent coherent intelligent honest speech from a cultured leader who respects everyone without mocking anyone without excluding or denigrating minorities,5
four more years,5
hes really hitting everything so far that people need and want to hear on another topic i had to tape a piece of paper over mike johnsons stupid frowny little face,5
what a speech,5
where is msnbc coverage,5
sure alot of gum chewing on the republicans side of the aisle makes you wonder why they act out so much catch my drift,5
what drug did the democrats have him pumped up on,5
total absolute failure the one thing he forgot to promise was to give all 80 year olds the same meds they poured into him tonight,5
traitor joe,5
funniest part in this is seeing the swedish prime minister ulf kristersson standing up with the rest of the people standing up all the time probably not because hes fully onboard with what biden is saying seeing as hes not an american and the head of state of a completely different country just goes to show that hes very polite haha,4
i loved when potus said i know you know how to read lol,4
im just now watching the full speech its way better than the clips i think this is the best state of the union i have ever watched he talked about all issues that mean the most to us regardless folks thats beautiful speech just beautiful,4
get cell phones out of the classroom if you want to improve education in this country its a huge distraction that teachers should not have to police and deal with,4
the republican party is not as advertised conservative but radically oligarchical programmatically it exists to advance corporate economic and political interests and to protect and promote inequalities of opportunity and wealth sheldon s wolin democracy incorporated managed democracy and the specter of inverted totalitarianism new edition,4
im british but feel american after listening to his speech,4
he said our economy is the envy of the worldive never made so much money and been so broke i had more money making half of what i did now,4
msnbc deleting comments and bots full effect on this video,4
maga is going to lose everything potus house senate governorships in november and dont even realize it because they are in a cult,4
the room is filled with self serving snakes,4
stand up to netanyahu,4
this scared me,4
omg the more i listen the more i want him to stop this madness and this lying oh my how can citizens of the usa sit there and clap for this clown,4
take a shot every time kamala harris stands up,4
dark brandon 4 more years,4
our president said check the facts,4
what was the guy yelling up in the balcony at 11720,4
enough about ukraine what about america no more money to ukraine a nation that is 34 trillion dollars in debt has no business giving away money to other countries before fixing our own,4
is the applaud button stuck this whole thing is a joke politicians coming in like rock stars,4
what a speech i loved it thats my president,4
im watching mike johnson even he has a hard time not agreeing that president biden has done a great job hes clapping under the table hes nodding his head i wonder what his boss is going to do to him now,4
watching from the philippines good speech mrpresident vote blue,4
he clearly threatened the supreme court,4
thats one of the best speeches ive heard very inspiring,4
the best stou ive ever heard how moving bravo biden,4
look like he can stand trial,4
im so proud to be american right now,4
i cant wait to see the bidentrump debate trump will probably be a noshow because even he knows that the sidebyside comparison would prove what a lowintellect malignant narcissistic fool he actually is,4
johnson is busting to stand and clap,4
johnson was hilarious squirming uncomfortably gop is a joke,4
its a clown showlook at the divisionmike johnson is scared to even clap,4
nobody talking to the supreme justices,4
president biden is a president for all people and our legacy of democracy,4
man he look terrible,4
thats my president,4
what a dip,4
and look whos sponsoring the ads,4
did anyone here someone scream lies when biden was talking about covid and trump lol,4
you want illegals too vote fool,4
in your faces hes you fathersfather old but experienced articulate intelligent truthful compassionate and will get four more years,4
big blue wave,4
pick a trumpspeech anyonecompare that to bidens sotu and then consider whom to vote for most germans are horrified by the perspective of trump winning in november,4
a great president i envy you americans from romania,4
leopard dont change its spots and i have articles with him saying otherwise about womens reproductive meanwhile a guy talks about it and a guy who tells women otherwise,4
i create the problem so i can look like i wanna fix the problem this is a joke,4
get this old man out asap,4
mtg shouldnt have been allowed to enter the chamber with that get up,4
can you imagine the ridiculous speach trump would give biden speaks of things that matter things that effect the american people,4
is that my president who you guys say he is too old democrat republicans wake up he isnt someone to play you uncle joe i am proud of you,4
how awful,4
the selfies are horrendous stop allowing selfies,4
a powerful speech i heard that some on fox were criticizing biden for being too aggressive and speaking loud and fast wait i thought he was sleepy joe doddering old fool,4
the speaker wants to clap soooooo badly,4
now that was a presidentail speech,4
anyone else notice the guy has a weapon in congress awesome sword cane i have one myself just not sure thats the place to have it,4
good job president biden,4
i can only dream that at age 80 i can stand up for well over an hour delivery a speech with no glasses to see the teleprompter but mix in some spontaneity and get the flow going without repeating the same old tired rhetoric oh and did i mention being the leader of the free world for the last 3yrs four more years you did good mr president,4
this is a president while your ex president is meeting with an autocratic from hugerty,4
nice bots commenting,4
great state of the union,4
johnson over there looking real stupid,4
mtg is a magat in comrade red,4
god bless our president biden,4
the greatest comeback story never told hey brandon we are 34 trillion dollars in debt,4
the president does not start speaking until 26 minutes into the recording msnbc why dont you cut out the first 26 minutes of the replay so your viewers do not have to waste their time searching for the beginning,4
very proud of president biden eloquent accomplished experienced and highly diplomatic been waiting for years for him to be president i definitely will go with 4 more years,4
what a great state of union speech so proud of our president biden,4
i feel sorry for mike johnson he knows truth when he hears it,4
drumpf for stroke 2024,4
mr presidentbravo,4
the only way to save this country is to vote for biden who is sane stable and trustworthy not campaging from outside of courthouse with 94 indightments,4
great speech mr president,4
awesome address,4
the amount of bots in the comment section is insane,4
strong speech,4
i thought he did well he gave me hope which i want in my president to dream and to give hope to the people not doom and gloom i loved his jokes esoecially were he made fun of his age joe was being joe tonight and i loved the sparing which really should what type poloticane he was at the capital whuch alsi show he wil fight for the american people,4
if i was smart id go home now,4
maga mike lives in denial,4
stand tall america great state of the union address president biden united we stand semper fidelis,4
granpa joe i trust he had and sure he has my vote,4
president biden nailed it like a coffin now that is a resolved leader for the democratic world,4
this man boutta start ww3,4
all the bots coming on in the comments no way these comments are real,4
4000 butthurt repubs hit the dislike button,4
president joe biden has this independents vote so proud he is our president great speech,4
starts at 2649,4
,4
loudmouth uncouth mtg,4
he did great im a far hard right conservative and im very pleased with his strength,4
lockheed martin needs to teach welding inside all high schools,4
speaker johnson shaking his head the dozens of times when he didnt like what was being said was priceless sometimes he was so uptight hearing bidens words he looked constipated,4
trump 2024,4
speech starts at 2640,4
you cant love your country only when you win,4
four more years,4
the chuldra the children of the future aaaah yes let us never forget the chuldra,4
would somebody please explain to the president that america is not a democracy the united states id a constitutional republic,4
make education great again,4
biden 2024,4
fantastic speech president biden love your vision getting things done for the citizens building up america lets get things done,4
amen,4
2nd lie trumps actual quote was putin can do whatever he wants because the current administration is too weak to do anything,4
we need 4 more years of this not another 4 of the chaos homophobia xenophobia lies and temper tantrums of the orange mussolini,4
my country denmark has just shipped all our ammunition to ukraine im proud biden a man of wise words i wonder if just 1 of the maga people listen to this speech some would probably wake up,4
im starting to believe that oj simpson would make a better president than joseph biden,4
in my 77 years of life ive never understood of liked the superfluous ceremony that is the state of the union address its an embarrassment to me the way its conducted is not unifying its a popularity show where the party in power showers praise on its side of the aisle and the party out of power shows disdain i can only imagine how other countries view our ridiculous charade just to hear the party at the helm tout their respective accomplishments and goals for the future the speech could just as well accomplish the goal by being televised live from the white house oval office just my humble opinion,4
were with you joe 100,4
hes so full of bs they mustve given him a half gallon of b12,4
he did great so proud of him this is exactly what we needed now lets get out and vote blue because our democracy depends on it,4
beautiful speech joe you are my president commander in cheif and americas president thank you for focusing on uniting us,4
starts at 1715,4
ballpark meet joe biden ballpark goodbye,4
strong speech better than anticipated,4
mike johnson kept nodding his head in agreementhis days could be numberedwell at least you have to give him marks for being appreciative of a great intellectual speech,4
best state of the union,4
president joe biden slayed it and then somea great president for all americans patrick,4
looks like a winner to me,4
pure perfection biden rocks sotu was sublime,4
great speech he was a baptist preacher,4
vote blue in november,4
what a joke,4
liar all the way,4
you people who vote for him dont have 3 good reasons,4
4 more years with president biden great speech vote blue on the entire ballot for the democratic party we dont need traitors running america with a wannabe dictator who took away womens rights voting rights,4
e pluribus unum,4
msnbc lies trump said to march peacefully to the capitol fact was he convicted no nobody was shot to death by a protestor fact oh a little unarmed trump woman was shot by a racist guard bidens speech was a joke it was almost exactly like last year fyi enjoy the record crime mostly in dem cities record high gas record inflation the military not making its quotes as we are closer to wwii than ever no dialogue with putin for peace millions of illegals let in and not vaccinated or vented again fact i could name more facts if you want,3
starts at 2635,3
very nice mr speaker to standup for john lewis when his name was called,3
watching that prig johnson behind biden shaking his head when the rest of the room cheers is nauseating how did a guy like mike johnson rise to his unearned undeserved seat of power these cc types need to be contained and worked around not elevated to positions of power where they can do damage,3
since i am a parent and have been a registered nurse since 1981 i have the ability to recognize the facial indicators of many body functions i watched president bidens state of the union speech during which mikey appeared to have several substantial bowel movements i am therefore quite grateful that i was not a member of congressman johnsons encopresis cleanup team,3
any one notice speaker of house spent the whole speech shaking his head lol,3
look at the facts i know you know how to read biden,3
mr president you did a great job your message was thorough and direct i admire your commitment to our country thank you,3
not being american it was good to see a president talking about policy and aims rather than a raving lunatic talking about anything but how great he is and everyone is out to get him for his criminal acts wake up maga idiots and see him for what he is,3
2700 atarts,3
i love seeing all the sadangry republican faces in the crowd,3
i know you know how to read,3
friend and enemy were all clearly surprised,3
10 minutes into his speak and if i see harris get out of her seat to clap one more time i think ill hang myself this is so scripted and what are these people gaining to act like they really want him i cant believe america is this stupid so what do they all have to gain,3
a,3
this speech is a disgrace biden and dems standing up for family values while they push abortion chemical castration and more filth get out of here,3
all those republicans are despicable republicans are against the success of this country vote them out,3
worst president in us history gives a state of the union for ukraine not the american people this guy is delusional they did pump his veins full of coca in,3
who gave that speech or what did they dope him up on that certainly was not the man weve been watching steady decline over the past few years,3
he a dangerous clown,3
is that a declaration of war on many groups of people and entire countries,3
he has noooo clue of what he is talking about,3
,3
mtg has no dignity whatsoever send her home shes a classic jerk,3
the freakish rant by this seemingly insane person gave us no explanation for what our next course of action is it was all a fear mongering unhinged psycho rant it was like some angry old man just stood up in a movie theater and started yelling at the screen zelinski is blackmailing him i just wish zelinski would just let the news of bidens business dealings come to light a little bit more,3
id say lets get a lie count going but its pretty much the whole speech,3
if you notice president biden is a very affable affectionate guy with everyone its who he is hes very likable,3
msnbc coverage is the best ever thank you vote blue,3
good job jb,3
in florida the cheapest rent for a two bed is over 2000 and for a two bedroom apartment in west palm beach starting 3000,3
flovent was raising prices so the new law didnt have anything written in to avoid them changing their name as a loophole now its not covered by insurance and its 300 and the one that is covered now has a supply shortage and you cant get it my son really enjoys breathing so we now have to pay the 300,3
no all of this needs to stop im sick of spending 400 a week just for eggs and milk,3
this is what a president looks like,3
stop finding foreign wars keep our money here,3
h8 anger and retribution thats what the democratic party stands for,3
this man still have the vitality period biden again,3
3230 bro please tell me he did not just compare the january 6th riots to the literal civil war,3
absolutely impossible to imaging trump being able to articulate issues this profoundly and with such understanding and empathy,3
,3
1544 make sure she knows that she cant vape in there,3
ther were many times the republicans could have clapped but didnt whywho are they acting for,3
a room full of evil warmongers dont you all see this 3 minutes of hate right out of 1984 pay attention,3
pretty amazing comments are allowed really important to understand whats going on,3
ukraine is also asking for our not yours our the peoples tax dollars,3
bidens speech left a strange feeling sort of like watch hitlers black and white film speech with people cheering i will vote rfk jr,3
he wants to give us 400 a month for two years everything goes up by 600 a month and then the market crashes game over,3
this speech hits all the important issues that are being blocked by the republican donothings joe biden is a great president and anyone can see he is as vibrant and clear headed as he has ever been he cares about the american people unlike trump who cares only about himself,3
thank you mr presidentyou have earned your titleunlike your predecessor,3
i am amazed this man is still standing it is a testament to the use of amphetamines,3
so well done speaking the truth go biden,3
read by 3rd grade holy moly change how education works and they will be able to read by 1st,3
gop violence against women,3
this is disgusting nothing but lies lies and more lies spouting from this angry insulting senile traitor,3
mike the trump puppet cannot refrain from nodding be a man and do what needs to be done mike johnson,3
go joe vote blue,3
incredeble the difference between trump and biden speaches also what i mist the most is that befor trump the goverment congress and senat used to be working in a great facion bipartisan to try to bether the life of the american people and now since mega it is not appening it is realy sadd i wish that after the 2024 election that there will be a change from mega to republican to restart working in a bipartisan way of governing,3
grandpa joe did amazing,3
the pointless clapping makes this insufferable,3
president joe biden4 more years,3
people talk about pro life vs pro choice i believe in pro choice with limits if people were not so extreme on both sides then you can come up with a solution for everyone the supreme courts did it right by kicking it back to the states take the conversation out of federal talk,3
its election year give us lip service,3
,3
if you still think he is not fit to run a country after this you are living in another reality,3
2645 if you wanna see where it starts,3
vote blue not coup,3
it was like uss iowa skyrocketing over an hour this was the president speaking four more years,3
is johnson is sitting on a booster seat,3
this is what a president should sound like,3
these youtube ads ar getting on my nerves,3
its the united states of america not united states of ukrainer,3
old people should not deside the worlds future,3
i think everybody should watch tucker carlson hes got a great perspective,3
one of the greatest presidents in our history,3
its hard to be a empath and remote viewer its a nightmare may god help us all,3
once again what happened on january 6 didnt meet the definition of an insurrection,3
biden killed it he came out swinging speaks with conviction cares about the country and actually gave me a little much needed hope i love his dark brandon moments as always,3
the nations inflation was really caused by trumps unrestricted spending for a huge tax base by giving massive tax cuts for corporations and the rich all with the blessing of the republicans whom refuse biden student debt loan forgiveness now its time for biden to clean up this mess,3
i will take old with wisdom over crazy and ignorant any daygo joe 2024,3
its nice that all of joe bidens voters got together in one place last night,3
my president,3
come on you tube cant you just give us the state of the union speech without making a dollar on it with all of the inane advertisements really,3
so he doesnt unite these states he divides these states we need a united someone who will reach across the isle sadly until we get rid of the twice party system its like tupac sang i see no changes,3
go biden and speak the truth,3
my main takeaway is that biden started the speech off telling us that we better get used to sending more weapons to ukraine and he ended the speech by telling us that we better get used to supplying israel with weapons,3
way to go president biden they can lie but you just proved them wrong,3
johnson doesnt clap and stand up he sure shows he doesnt care,3
wow awesome,3
100000 a year and dont require a college degree i see you joe i see what youre responding to,3
now thats how a president should be,3
it starts at 2527 if you want to get right into it,3
this is not a seniel old man thank you potus,3
awful lot of bot comments here,3
the presidents cabinet representative as close to the american mix that weve had i think,3
amazing job biden speech,3
gaslighting to the fullest extreme,3
if the inflation is really actually 3 all that tells me is they can always fix it at least election year kinda like when leader of china visited san fran and they cleaned up the city in like a week this is nauseating,3
dayumn gloves are off,3
the glazing is crazy,3
wheres uncle clarence and the wicked witchout on harlands yacht,3
this is a campaign speech and largely repeating the same campaign promises of 2020 those promises have either been ignored not implemented or have not achieved the desired results,3
well done mr biden full marks,3
on the left you have america on the rightrussia notice,3
trump 2024,3
everybody look up the dominion adjudicator mode,3
what a bunch of clowns,3
,3
have to say i love that maga mikes face id behind president biden see how uncomfortable he is sitting there thats the greatest thing to see he knows theyre about to lose big time the maga son the supreme court has sealed his fate guess they didnt see that one coming,3
i it,3
he minced a few words but i overall enjoyed the speechit cameout alot clearer than im sure was expected by those who are on thee opposing side,3
notice how serious the republicans look especially after he said that millionaires only pay 8 tax while we all pay more they should be cheering,3
the maga republicans are showing they stand for party over countrythey look miserable listening to president joe biden telling the truththey wish trump was as honest and strong as biden,3
if someone gets killed with a knife will you also ban knives if guns are outlawed only the outlaws will have guns,3
4 more years,3
smdh biden you alone broke the border and you alone can fix it,3
what a joke like enslaved taxpayers should be okay with any of this booooo,3
beautiful speech,3
he did a good job i still call him genocidejoe,3
amazing man person president,3
supreme court of shame,3
this was nothing but a campaign speech pathetic,3
this man doesnt deserve to speak in front of our flag hes no american of mine,3
that was a fantastic speech the energy that he put into it was amazing and reached so many people i was in my living room and i wanted to stand up and start clapping the man is amazing and you remember the little guy not just the ones making multimillions and just use want to make it easier for us to live in this great country we call home as president biden says god bless america and protect your troops,3
trumps republican puppet mike johnson is blocking bidens border legislation to use immigration as a weapon to stop his reelection its a similar tactic to the one that the republicans used when they reportedly paid iran 40million to hold on to their american hostages until after the election so that regan would steal the presidency from the incumbent carter,3
i felt the love they felt for our president so much class and compassion if you love america you have to love joe biden,3
what an embarrassment mtg is,3
god bless america,3
good on ya joe,3
biden is just a nasty old man with no coherent plan for americas future fjb,3
we dont need new housing units nationwide joe biden we need to have housing rates come down so they reflect the true value of a home and your average citizen can afford to buy one you are pushing out the middleclass and creating only the rich and only the poor,3
are there any republican reps that can stand up with their constituents or crippled by fear have they become robots,3
the world is watching this,3
bidens over here not sleepy dunking on republicans while trump is slurring single syllable words live on tv,3
4 more yeas,3
biden came to rock and rock he did he will win in november and the ratpunk trump will spend the rest of his life in jail,3
wowjoe biden criticizing fascismboy is it so nice to hear a president criticizing fascism and not fawning all over it publicly,3
maisie hirono laughing bernie shoulder to shoulder got to love it,3
thats what i call a president,3
thanks you my president,3
biden is shining,3
mtg is trash,3
excellent thank you for saving democracy,3
11720 im sure his people are proud of him hes a disgrace hecklerssave it for the ballgame look at johnsonhe has no control over his hekler that show what kind of arty hes running,3
i love joe biden i love my president,3
one thing is certaintrump has never nor is he capable of giving a speech like that,3
president biden 2024,3
im an aussie within the next year or so doesnt matter to me who wins my fear us watching drumpftrump ruin what is left of democracy because we have enough crazy low informed people due to sky news and parent company fox poisoning mainstream and that will destroy sovereignty around the world,3
this is what a president looks and sounds like not that pos that was 45,3
i love my president the best 4 more years,3
hes only saying this just because election is right around the corner,3
pathetic mike supreme court justices,3
love you joe,3
